codigo,codigoUf,nomeUf,nomeUfSigla,codigoIbge,Nome,capital
2573,31,Minas Gerais,MG,3128501,Guarará,false
2574,31,Minas Gerais,MG,3128600,Guarda-Mor,false
2575,31,Minas Gerais,MG,3128709,Guaxupé,false
2576,31,Minas Gerais,MG,3128808,Guidoval,false
2577,31,Minas Gerais,MG,3128907,Guimarânia,false
2578,31,Minas Gerais,MG,3129004,Guiricema,false
2579,31,Minas Gerais,MG,3129103,Gurinhatã,false
2580,31,Minas Gerais,MG,3129202,Heliodora,false
2581,31,Minas Gerais,MG,3129301,Iapu,false
2582,31,Minas Gerais,MG,3129400,Ibertioga,false
2583,31,Minas Gerais,MG,3129509,Ibiá,false
2584,31,Minas Gerais,MG,3129608,Ibiaí,false
2585,31,Minas Gerais,MG,3129657,Ibiracatu,false
2586,31,Minas Gerais,MG,3129707,Ibiraci,false
2587,31,Minas Gerais,MG,3129806,Ibirité,false
2588,31,Minas Gerais,MG,3129905,Ibitiúra de Minas,false
2589,31,Minas Gerais,MG,3130002,Ibituruna,false
2590,31,Minas Gerais,MG,3130051,Icaraí de Minas,false
2591,31,Minas Gerais,MG,3130101,Igarapé,false
2592,31,Minas Gerais,MG,3130200,Igaratinga,false
2593,31,Minas Gerais,MG,3130309,Iguatama,false
2594,31,Minas Gerais,MG,3130408,Ijaci,false
2595,31,Minas Gerais,MG,3130507,Ilicínea,false
2596,31,Minas Gerais,MG,3130556,Imbé de Minas,false
2597,31,Minas Gerais,MG,3130606,Inconfidentes,false
2598,31,Minas Gerais,MG,3130655,Indaiabira,false
2599,31,Minas Gerais,MG,3130705,Indianópolis,false
2600,31,Minas Gerais,MG,3130804,Ingaí,false
2601,31,Minas Gerais,MG,3130903,Inhapim,false
2602,31,Minas Gerais,MG,3131000,Inhaúma,false
2603,31,Minas Gerais,MG,3131109,Inimutaba,false
2604,31,Minas Gerais,MG,3131158,Ipaba,false
2605,31,Minas Gerais,MG,3131208,Ipanema,false
2606,31,Minas Gerais,MG,3131307,Ipatinga,false
2607,31,Minas Gerais,MG,3131406,Ipiaçu,false
2608,31,Minas Gerais,MG,3131505,Ipuiúna,false
2609,31,Minas Gerais,MG,3131604,Iraí de Minas,false
2610,31,Minas Gerais,MG,3131703,Itabira,false
2611,31,Minas Gerais,MG,3131802,Itabirinha,false
2612,31,Minas Gerais,MG,3131901,Itabirito,false
2613,31,Minas Gerais,MG,3132008,Itacambira,false
2614,31,Minas Gerais,MG,3132107,Itacarambi,false
2615,31,Minas Gerais,MG,3132206,Itaguara,false
2616,31,Minas Gerais,MG,3132305,Itaipé,false
2617,31,Minas Gerais,MG,3132404,Itajubá,false
2618,31,Minas Gerais,MG,3132503,Itamarandiba,false
2619,31,Minas Gerais,MG,3132602,Itamarati de Minas,false
2620,31,Minas Gerais,MG,3132701,Itambacuri,false
2621,31,Minas Gerais,MG,3132800,Itambé do Mato Dentro,false
2622,31,Minas Gerais,MG,3132909,Itamogi,false
2623,31,Minas Gerais,MG,3133006,Itamonte,false
2624,31,Minas Gerais,MG,3133105,Itanhandu,false
2625,31,Minas Gerais,MG,3133204,Itanhomi,false
2626,31,Minas Gerais,MG,3133303,Itaobim,false
2627,31,Minas Gerais,MG,3133402,Itapagipe,false
2628,31,Minas Gerais,MG,3133501,Itapecerica,false
2629,31,Minas Gerais,MG,3133600,Itapeva,false
2630,31,Minas Gerais,MG,3133709,Itatiaiuçu,false
2631,31,Minas Gerais,MG,3133758,Itaú de Minas,false
2632,31,Minas Gerais,MG,3133808,Itaúna,false
2633,31,Minas Gerais,MG,3133907,Itaverava,false
2634,31,Minas Gerais,MG,3134004,Itinga,false
2635,31,Minas Gerais,MG,3134103,Itueta,false
2636,31,Minas Gerais,MG,3134202,Ituiutaba,false
2637,31,Minas Gerais,MG,3134301,Itumirim,false
2638,31,Minas Gerais,MG,3134400,Iturama,false
2639,31,Minas Gerais,MG,3134509,Itutinga,false
2640,31,Minas Gerais,MG,3134608,Jaboticatubas,false
2641,31,Minas Gerais,MG,3134707,Jacinto,false
2642,31,Minas Gerais,MG,3134806,Jacuí,false
2643,31,Minas Gerais,MG,3134905,Jacutinga,false
2644,31,Minas Gerais,MG,3135001,Jaguaraçu,false
2645,31,Minas Gerais,MG,3135050,Jaíba,false
2646,31,Minas Gerais,MG,3135076,Jampruca,false
2647,31,Minas Gerais,MG,3135100,Janaúba,false
2648,31,Minas Gerais,MG,3135209,Januária,false
2649,31,Minas Gerais,MG,3135308,Japaraíba,false
2650,31,Minas Gerais,MG,3135357,Japonvar,false
2651,31,Minas Gerais,MG,3135407,Jeceaba,false
2652,31,Minas Gerais,MG,3135456,Jenipapo de Minas,false
2653,31,Minas Gerais,MG,3135506,Jequeri,false
2654,31,Minas Gerais,MG,3135605,Jequitaí,false
2655,31,Minas Gerais,MG,3135704,Jequitibá,false
2656,31,Minas Gerais,MG,3135803,Jequitinhonha,false
2657,31,Minas Gerais,MG,3135902,Jesuânia,false
2658,31,Minas Gerais,MG,3136009,Joaíma,false
2659,31,Minas Gerais,MG,3136108,Joanésia,false
2660,31,Minas Gerais,MG,3136207,João Monlevade,false
2661,31,Minas Gerais,MG,3136306,João Pinheiro,false
2662,31,Minas Gerais,MG,3136405,Joaquim Felício,false
2663,31,Minas Gerais,MG,3136504,Jordânia,false
2664,31,Minas Gerais,MG,3136520,José Gonçalves de Minas,false
2665,31,Minas Gerais,MG,3136553,José Raydan,false
2666,31,Minas Gerais,MG,3136579,Josenópolis,false
2667,31,Minas Gerais,MG,3136603,Nova União,false
2668,31,Minas Gerais,MG,3136652,Juatuba,false
2669,31,Minas Gerais,MG,3136702,Juiz de Fora,false
2670,31,Minas Gerais,MG,3136801,Juramento,false
2671,31,Minas Gerais,MG,3136900,Juruaia,false
2672,31,Minas Gerais,MG,3136959,Juvenília,false
2673,31,Minas Gerais,MG,3137007,Ladainha,false
2674,31,Minas Gerais,MG,3137106,Lagamar,false
2675,31,Minas Gerais,MG,3137205,Lagoa da Prata,false
2676,31,Minas Gerais,MG,3137304,Lagoa dos Patos,false
2677,31,Minas Gerais,MG,3137403,Lagoa Dourada,false
2678,31,Minas Gerais,MG,3137502,Lagoa Formosa,false
2679,31,Minas Gerais,MG,3137536,Lagoa Grande,false
2680,31,Minas Gerais,MG,3137601,Lagoa Santa,false
2681,31,Minas Gerais,MG,3137700,Lajinha,false
2682,31,Minas Gerais,MG,3137809,Lambari,false
2683,31,Minas Gerais,MG,3137908,Lamim,false
2684,31,Minas Gerais,MG,3138005,Laranjal,false
2685,31,Minas Gerais,MG,3138104,Lassance,false
2686,31,Minas Gerais,MG,3138203,Lavras,false
2687,31,Minas Gerais,MG,3138302,Leandro Ferreira,false
2688,31,Minas Gerais,MG,3138351,Leme do Prado,false
2689,31,Minas Gerais,MG,3138401,Leopoldina,false
2690,31,Minas Gerais,MG,3138500,Liberdade,false
2691,31,Minas Gerais,MG,3138609,Lima Duarte,false
2692,31,Minas Gerais,MG,3138625,Limeira do Oeste,false
2693,31,Minas Gerais,MG,3138658,Lontra,false
2694,31,Minas Gerais,MG,3138674,Luisburgo,false
2695,31,Minas Gerais,MG,3138682,Luislândia,false
2696,31,Minas Gerais,MG,3138708,Luminárias,false
2697,31,Minas Gerais,MG,3138807,Luz,false
2698,31,Minas Gerais,MG,3138906,Machacalis,false
2699,31,Minas Gerais,MG,3139003,Machado,false
2700,31,Minas Gerais,MG,3139102,Madre de Deus de Minas,false
2701,31,Minas Gerais,MG,3139201,Malacacheta,false
2702,31,Minas Gerais,MG,3139250,Mamonas,false
2703,31,Minas Gerais,MG,3139300,Manga,false
2704,31,Minas Gerais,MG,3139409,Manhuaçu,false
2705,31,Minas Gerais,MG,3139508,Manhumirim,false
2706,31,Minas Gerais,MG,3139607,Mantena,false
2707,31,Minas Gerais,MG,3139706,Maravilhas,false
2708,31,Minas Gerais,MG,3139805,Mar de Espanha,false
2709,31,Minas Gerais,MG,3139904,Maria da Fé,false
2710,31,Minas Gerais,MG,3140001,Mariana,false
2711,31,Minas Gerais,MG,3140100,Marilac,false
2712,31,Minas Gerais,MG,3140159,Mário Campos,false
2713,31,Minas Gerais,MG,3140209,Maripá de Minas,false
2714,31,Minas Gerais,MG,3140308,Marliéria,false
2715,31,Minas Gerais,MG,3140407,Marmelópolis,false
2716,31,Minas Gerais,MG,3140506,Martinho Campos,false
2717,31,Minas Gerais,MG,3140530,Martins Soares,false
2718,31,Minas Gerais,MG,3140555,Mata Verde,false
2719,31,Minas Gerais,MG,3140605,Materlândia,false
2720,31,Minas Gerais,MG,3140704,Mateus Leme,false
2721,31,Minas Gerais,MG,3140803,Matias Barbosa,false
2722,31,Minas Gerais,MG,3140852,Matias Cardoso,false
2723,31,Minas Gerais,MG,3140902,Matipó,false
2724,31,Minas Gerais,MG,3141009,Mato Verde,false
2725,31,Minas Gerais,MG,3141108,Matozinhos,false
2726,31,Minas Gerais,MG,3141207,Matutina,false
2727,31,Minas Gerais,MG,3141306,Medeiros,false
2728,31,Minas Gerais,MG,3141405,Medina,false
2729,31,Minas Gerais,MG,3141504,Mendes Pimentel,false
2730,31,Minas Gerais,MG,3141603,Mercês,false
2731,31,Minas Gerais,MG,3141702,Mesquita,false
2732,31,Minas Gerais,MG,3141801,Minas Novas,false
2733,31,Minas Gerais,MG,3141900,Minduri,false
2734,31,Minas Gerais,MG,3142007,Mirabela,false
2735,31,Minas Gerais,MG,3142106,Miradouro,false
2736,31,Minas Gerais,MG,3142205,Miraí,false
2737,31,Minas Gerais,MG,3142254,Miravânia,false
2738,31,Minas Gerais,MG,3142304,Moeda,false
2739,31,Minas Gerais,MG,3142403,Moema,false
2740,31,Minas Gerais,MG,3142502,Monjolos,false
2741,31,Minas Gerais,MG,3142601,Monsenhor Paulo,false
2742,31,Minas Gerais,MG,3142700,Montalvânia,false
2743,31,Minas Gerais,MG,3142809,Monte Alegre de Minas,false
2744,31,Minas Gerais,MG,3142908,Monte Azul,false
2745,31,Minas Gerais,MG,3143005,Monte Belo,false
2746,31,Minas Gerais,MG,3143104,Monte Carmelo,false
2747,31,Minas Gerais,MG,3143153,Monte Formoso,false
2748,31,Minas Gerais,MG,3143203,Monte Santo de Minas,false
2749,31,Minas Gerais,MG,3143302,Montes Claros,false
2750,31,Minas Gerais,MG,3143401,Monte Sião,false
2751,31,Minas Gerais,MG,3143450,Montezuma,false
2752,31,Minas Gerais,MG,3143500,Morada Nova de Minas,false
2753,31,Minas Gerais,MG,3143609,Morro da Garça,false
2754,31,Minas Gerais,MG,3143708,Morro do Pilar,false
2755,31,Minas Gerais,MG,3143807,Munhoz,false
2756,31,Minas Gerais,MG,3143906,Muriaé,false
2757,31,Minas Gerais,MG,3144003,Mutum,false
2758,31,Minas Gerais,MG,3144102,Muzambinho,false
2759,31,Minas Gerais,MG,3144201,Nacip Raydan,false
2760,31,Minas Gerais,MG,3144300,Nanuque,false
2761,31,Minas Gerais,MG,3144359,Naque,false
2762,31,Minas Gerais,MG,3144375,Natalândia,false
2763,31,Minas Gerais,MG,3144409,Natércia,false
2764,31,Minas Gerais,MG,3144508,Nazareno,false
2765,31,Minas Gerais,MG,3144607,Nepomuceno,false
2766,31,Minas Gerais,MG,3144656,Ninheira,false
2767,31,Minas Gerais,MG,3144672,Nova Belém,false
2768,31,Minas Gerais,MG,3144706,Nova Era,false
2769,31,Minas Gerais,MG,3144805,Nova Lima,false
2770,31,Minas Gerais,MG,3144904,Nova Módica,false
2771,31,Minas Gerais,MG,3145000,Nova Ponte,false
2772,31,Minas Gerais,MG,3145059,Nova Porteirinha,false
2773,31,Minas Gerais,MG,3145109,Nova Resende,false
2774,31,Minas Gerais,MG,3145208,Nova Serrana,false
2775,31,Minas Gerais,MG,3145307,Novo Cruzeiro,false
2776,31,Minas Gerais,MG,3145356,Novo Oriente de Minas,false
2777,31,Minas Gerais,MG,3145372,Novorizonte,false
2778,31,Minas Gerais,MG,3145406,Olaria,false
2779,31,Minas Gerais,MG,3145455,Olhos-D'água,false
2780,31,Minas Gerais,MG,3145505,Olímpio Noronha,false
2781,31,Minas Gerais,MG,3145604,Oliveira,false
2782,31,Minas Gerais,MG,3145703,Oliveira Fortes,false
2783,31,Minas Gerais,MG,3145802,Onça de Pitangui,false
2784,31,Minas Gerais,MG,3145851,Oratórios,false
2785,31,Minas Gerais,MG,3145877,Orizânia,false
2786,31,Minas Gerais,MG,3145901,Ouro Branco,false
2787,31,Minas Gerais,MG,3146008,Ouro Fino,false
2788,31,Minas Gerais,MG,3146107,Ouro Preto,false
2789,31,Minas Gerais,MG,3146206,Ouro Verde de Minas,false
2790,31,Minas Gerais,MG,3146255,Padre Carvalho,false
2791,31,Minas Gerais,MG,3146305,Padre Paraíso,false
2792,31,Minas Gerais,MG,3146404,Paineiras,false
2793,31,Minas Gerais,MG,3146503,Pains,false
2794,31,Minas Gerais,MG,3146552,Pai Pedro,false
2795,31,Minas Gerais,MG,3146602,Paiva,false
2796,31,Minas Gerais,MG,3146701,Palma,false
2797,31,Minas Gerais,MG,3146750,Palmópolis,false
2798,31,Minas Gerais,MG,3146909,Papagaios,false
2799,31,Minas Gerais,MG,3147006,Paracatu,false
2800,31,Minas Gerais,MG,3147105,Pará de Minas,false
2801,31,Minas Gerais,MG,3147204,Paraguaçu,false
2802,31,Minas Gerais,MG,3147303,Paraisópolis,false
2803,31,Minas Gerais,MG,3147402,Paraopeba,false
2804,31,Minas Gerais,MG,3147501,Passabém,false
2805,31,Minas Gerais,MG,3147600,Passa Quatro,false
2806,31,Minas Gerais,MG,3147709,Passa Tempo,false
2807,31,Minas Gerais,MG,3147808,Passa Vinte,false
2808,31,Minas Gerais,MG,3147907,Passos,false
2809,31,Minas Gerais,MG,3147956,Patis,false
2810,31,Minas Gerais,MG,3148004,Patos de Minas,false
2811,31,Minas Gerais,MG,3148103,Patrocínio,false
2812,31,Minas Gerais,MG,3148202,Patrocínio do Muriaé,false
2813,31,Minas Gerais,MG,3148301,Paula Cândido,false
2814,31,Minas Gerais,MG,3148400,Paulistas,false
2815,31,Minas Gerais,MG,3148509,Pavão,false
2816,31,Minas Gerais,MG,3148608,Peçanha,false
2817,31,Minas Gerais,MG,3148707,Pedra Azul,false
2818,31,Minas Gerais,MG,3148756,Pedra Bonita,false
2819,31,Minas Gerais,MG,3148806,Pedra do Anta,false
2820,31,Minas Gerais,MG,3148905,Pedra do Indaiá,false
2821,31,Minas Gerais,MG,3149002,Pedra Dourada,false
2822,31,Minas Gerais,MG,3149101,Pedralva,false
2823,31,Minas Gerais,MG,3149150,Pedras de Maria da Cruz,false
2824,31,Minas Gerais,MG,3149200,Pedrinópolis,false
2825,31,Minas Gerais,MG,3149309,Pedro Leopoldo,false
2826,31,Minas Gerais,MG,3149408,Pedro Teixeira,false
2827,31,Minas Gerais,MG,3149507,Pequeri,false
2828,31,Minas Gerais,MG,3149606,Pequi,false
2829,31,Minas Gerais,MG,3149705,Perdigão,false
2830,31,Minas Gerais,MG,3149804,Perdizes,false
2831,31,Minas Gerais,MG,3149903,Perdões,false
2832,31,Minas Gerais,MG,3149952,Periquito,false
2833,31,Minas Gerais,MG,3150000,Pescador,false
2834,31,Minas Gerais,MG,3150109,Piau,false
2835,31,Minas Gerais,MG,3150158,Piedade de Caratinga,false
2836,31,Minas Gerais,MG,3150208,Piedade de Ponte Nova,false
2837,31,Minas Gerais,MG,3150307,Piedade do Rio Grande,false
2838,31,Minas Gerais,MG,3150406,Piedade dos Gerais,false
2839,31,Minas Gerais,MG,3150505,Pimenta,false
2840,31,Minas Gerais,MG,3150539,Pingo D'água,false
2841,31,Minas Gerais,MG,3150570,Pintópolis,false
2842,31,Minas Gerais,MG,3150604,Piracema,false
2843,31,Minas Gerais,MG,3150703,Pirajuba,false
2844,31,Minas Gerais,MG,3150802,Piranga,false
2845,31,Minas Gerais,MG,3150901,Piranguçu,false
2846,31,Minas Gerais,MG,3151008,Piranguinho,false
2847,31,Minas Gerais,MG,3151107,Pirapetinga,false
2848,31,Minas Gerais,MG,3151206,Pirapora,false
2849,31,Minas Gerais,MG,3151305,Piraúba,false
2850,31,Minas Gerais,MG,3151404,Pitangui,false
2851,31,Minas Gerais,MG,3151503,Piumhi,false
2852,31,Minas Gerais,MG,3151602,Planura,false
2853,31,Minas Gerais,MG,3151701,Poço Fundo,false
2854,31,Minas Gerais,MG,3151800,Poços de Caldas,false
2855,31,Minas Gerais,MG,3151909,Pocrane,false
2856,31,Minas Gerais,MG,3152006,Pompéu,false
2857,31,Minas Gerais,MG,3152105,Ponte Nova,false
2858,31,Minas Gerais,MG,3152131,Ponto Chique,false
2859,31,Minas Gerais,MG,3152170,Ponto dos Volantes,false
2860,31,Minas Gerais,MG,3152204,Porteirinha,false
2861,31,Minas Gerais,MG,3152303,Porto Firme,false
2862,31,Minas Gerais,MG,3152402,Poté,false
2863,31,Minas Gerais,MG,3152501,Pouso Alegre,false
2864,31,Minas Gerais,MG,3152600,Pouso Alto,false
2865,31,Minas Gerais,MG,3152709,Prados,false
2866,31,Minas Gerais,MG,3152808,Prata,false
2867,31,Minas Gerais,MG,3152907,Pratápolis,false
2868,31,Minas Gerais,MG,3153004,Pratinha,false
2869,31,Minas Gerais,MG,3153103,Presidente Bernardes,false
2870,31,Minas Gerais,MG,3153202,Presidente Juscelino,false
2871,31,Minas Gerais,MG,3153301,Presidente Kubitschek,false
2872,31,Minas Gerais,MG,3153400,Presidente Olegário,false
2873,31,Minas Gerais,MG,3153509,Alto Jequitibá,false
2874,31,Minas Gerais,MG,3153608,Prudente de Morais,false
2875,31,Minas Gerais,MG,3153707,Quartel Geral,false
2876,31,Minas Gerais,MG,3153806,Queluzito,false
2877,31,Minas Gerais,MG,3153905,Raposos,false
2878,31,Minas Gerais,MG,3154002,Raul Soares,false
2879,31,Minas Gerais,MG,3154101,Recreio,false
2880,31,Minas Gerais,MG,3154150,Reduto,false
2881,31,Minas Gerais,MG,3154200,Resende Costa,false
2882,31,Minas Gerais,MG,3154309,Resplendor,false
2883,31,Minas Gerais,MG,3154408,Ressaquinha,false
2884,31,Minas Gerais,MG,3154457,Riachinho,false
2885,31,Minas Gerais,MG,3154507,Riacho dos Machados,false
2886,31,Minas Gerais,MG,3154606,Ribeirão das Neves,false
2887,31,Minas Gerais,MG,3154705,Ribeirão Vermelho,false
2888,31,Minas Gerais,MG,3154804,Rio Acima,false
2889,31,Minas Gerais,MG,3154903,Rio Casca,false
2890,31,Minas Gerais,MG,3155009,Rio Doce,false
2891,31,Minas Gerais,MG,3155108,Rio do Prado,false
2892,31,Minas Gerais,MG,3155207,Rio Espera,false
2893,31,Minas Gerais,MG,3155306,Rio Manso,false
2894,31,Minas Gerais,MG,3155405,Rio Novo,false
2895,31,Minas Gerais,MG,3155504,Rio Paranaíba,false
2896,31,Minas Gerais,MG,3155603,Rio Pardo de Minas,false
2897,31,Minas Gerais,MG,3155702,Rio Piracicaba,false
2898,31,Minas Gerais,MG,3155801,Rio Pomba,false
2899,31,Minas Gerais,MG,3155900,Rio Preto,false
2900,31,Minas Gerais,MG,3156007,Rio Vermelho,false
2901,31,Minas Gerais,MG,3156106,Ritápolis,false
2902,31,Minas Gerais,MG,3156205,Rochedo de Minas,false
2903,31,Minas Gerais,MG,3156304,Rodeiro,false
2904,31,Minas Gerais,MG,3156403,Romaria,false
2905,31,Minas Gerais,MG,3156452,Rosário da Limeira,false
2906,31,Minas Gerais,MG,3156502,Rubelita,false
2907,31,Minas Gerais,MG,3156601,Rubim,false
2908,31,Minas Gerais,MG,3156700,Sabará,false
2909,31,Minas Gerais,MG,3156809,Sabinópolis,false
2910,31,Minas Gerais,MG,3156908,Sacramento,false
2911,31,Minas Gerais,MG,3157005,Salinas,false
2912,31,Minas Gerais,MG,3157104,Salto da Divisa,false
2913,31,Minas Gerais,MG,3157203,Santa Bárbara,false
2914,31,Minas Gerais,MG,3157252,Santa Bárbara do Leste,false
2915,31,Minas Gerais,MG,3157278,Santa Bárbara do Monte Verde,false
2916,31,Minas Gerais,MG,3157302,Santa Bárbara do Tugúrio,false
2917,31,Minas Gerais,MG,3157336,Santa Cruz de Minas,false
2918,31,Minas Gerais,MG,3157377,Santa Cruz de Salinas,false
2919,31,Minas Gerais,MG,3157401,Santa Cruz do Escalvado,false
2920,31,Minas Gerais,MG,3157500,Santa Efigênia de Minas,false
2921,31,Minas Gerais,MG,3157609,Santa Fé de Minas,false
2922,31,Minas Gerais,MG,3157658,Santa Helena de Minas,false
2923,31,Minas Gerais,MG,3157708,Santa Juliana,false
2924,31,Minas Gerais,MG,3157807,Santa Luzia,false
2925,31,Minas Gerais,MG,3157906,Santa Margarida,false
2926,31,Minas Gerais,MG,3158003,Santa Maria de Itabira,false
2927,31,Minas Gerais,MG,3158102,Santa Maria do Salto,false
2928,31,Minas Gerais,MG,3158201,Santa Maria do Suaçuí,false
2929,31,Minas Gerais,MG,3158300,Santana da Vargem,false
2930,31,Minas Gerais,MG,3158409,Santana de Cataguases,false
2931,31,Minas Gerais,MG,3158508,Santana de Pirapama,false
2932,31,Minas Gerais,MG,3158607,Santana do Deserto,false
2933,31,Minas Gerais,MG,3158706,Santana do Garambéu,false
2934,31,Minas Gerais,MG,3158805,Santana do Jacaré,false
2935,31,Minas Gerais,MG,3158904,Santana do Manhuaçu,false
2936,31,Minas Gerais,MG,3158953,Santana do Paraíso,false
2937,31,Minas Gerais,MG,3159001,Santana do Riacho,false
2938,31,Minas Gerais,MG,3159100,Santana dos Montes,false
2939,31,Minas Gerais,MG,3159209,Santa Rita de Caldas,false
2940,31,Minas Gerais,MG,3159308,Santa Rita de Jacutinga,false
2941,31,Minas Gerais,MG,3159357,Santa Rita de Minas,false
2942,31,Minas Gerais,MG,3159407,Santa Rita de Ibitipoca,false
2943,31,Minas Gerais,MG,3159506,Santa Rita do Itueto,false
2944,31,Minas Gerais,MG,3159605,Santa Rita do Sapucaí,false
2945,31,Minas Gerais,MG,3159704,Santa Rosa da Serra,false
2946,31,Minas Gerais,MG,3159803,Santa Vitória,false
2947,31,Minas Gerais,MG,3159902,Santo Antônio do Amparo,false
2948,31,Minas Gerais,MG,3160009,Santo Antônio do Aventureiro,false
2949,31,Minas Gerais,MG,3160108,Santo Antônio do Grama,false
2950,31,Minas Gerais,MG,3160207,Santo Antônio do Itambé,false
2951,31,Minas Gerais,MG,3160306,Santo Antônio do Jacinto,false
2952,31,Minas Gerais,MG,3160405,Santo Antônio do Monte,false
2953,31,Minas Gerais,MG,3160454,Santo Antônio do Retiro,false
2954,31,Minas Gerais,MG,3160504,Santo Antônio do Rio Abaixo,false
2955,31,Minas Gerais,MG,3160603,Santo Hipólito,false
2956,31,Minas Gerais,MG,3160702,Santos Dumont,false
2957,31,Minas Gerais,MG,3160801,São Bento Abade,false
2958,31,Minas Gerais,MG,3160900,São Brás do Suaçuí,false
2959,31,Minas Gerais,MG,3160959,São Domingos das Dores,false
2960,31,Minas Gerais,MG,3161007,São Domingos do Prata,false
2961,31,Minas Gerais,MG,3161056,São Félix de Minas,false
2962,31,Minas Gerais,MG,3161106,São Francisco,false
2963,31,Minas Gerais,MG,3161205,São Francisco de Paula,false
2964,31,Minas Gerais,MG,3161304,São Francisco de Sales,false
2965,31,Minas Gerais,MG,3161403,São Francisco do Glória,false
2966,31,Minas Gerais,MG,3161502,São Geraldo,false
2967,31,Minas Gerais,MG,3161601,São Geraldo da Piedade,false
2968,31,Minas Gerais,MG,3161650,São Geraldo do Baixio,false
2969,31,Minas Gerais,MG,3161700,São Gonçalo do Abaeté,false
2970,31,Minas Gerais,MG,3161809,São Gonçalo do Pará,false
2971,31,Minas Gerais,MG,3161908,São Gonçalo do Rio Abaixo,false
2972,31,Minas Gerais,MG,3162005,São Gonçalo do Sapucaí,false
2973,31,Minas Gerais,MG,3162104,São Gotardo,false
2974,31,Minas Gerais,MG,3162203,São João Batista do Glória,false
2975,31,Minas Gerais,MG,3162252,São João da Lagoa,false
2976,31,Minas Gerais,MG,3162302,São João da Mata,false
2977,31,Minas Gerais,MG,3162401,São João da Ponte,false
2978,31,Minas Gerais,MG,3162450,São João das Missões,false
2979,31,Minas Gerais,MG,3162500,São João Del Rei,false
2980,31,Minas Gerais,MG,3162559,São João do Manhuaçu,false
2981,31,Minas Gerais,MG,3162575,São João do Manteninha,false
2982,31,Minas Gerais,MG,3162609,São João do Oriente,false
2983,31,Minas Gerais,MG,3162658,São João do Pacuí,false
2984,31,Minas Gerais,MG,3162708,São João do Paraíso,false
2985,31,Minas Gerais,MG,3162807,São João Evangelista,false
2986,31,Minas Gerais,MG,3162906,São João Nepomuceno,false
2987,31,Minas Gerais,MG,3162922,São Joaquim de Bicas,false
2988,31,Minas Gerais,MG,3162948,São José da Barra,false
2989,31,Minas Gerais,MG,3162955,São José da Lapa,false
2990,31,Minas Gerais,MG,3163003,São José da Safira,false
2991,31,Minas Gerais,MG,3163102,São José da Varginha,false
2992,31,Minas Gerais,MG,3163201,São José do Alegre,false
2993,31,Minas Gerais,MG,3163300,São José do Divino,false
2994,31,Minas Gerais,MG,3163409,São José do Goiabal,false
2995,31,Minas Gerais,MG,3163508,São José do Jacuri,false
2996,31,Minas Gerais,MG,3163607,São José do Mantimento,false
2997,31,Minas Gerais,MG,3163706,São Lourenço,false
2998,31,Minas Gerais,MG,3163805,São Miguel do Anta,false
2999,31,Minas Gerais,MG,3163904,São Pedro da União,false
3000,31,Minas Gerais,MG,3164001,São Pedro dos Ferros,false
3001,31,Minas Gerais,MG,3164100,São Pedro do Suaçuí,false
3002,31,Minas Gerais,MG,3164209,São Romão,false
3003,31,Minas Gerais,MG,3164308,São Roque de Minas,false
3004,31,Minas Gerais,MG,3164407,São Sebastião da Bela Vista,false
3005,31,Minas Gerais,MG,3164431,São Sebastião da Vargem Alegre,false
3006,31,Minas Gerais,MG,3164472,São Sebastião do Anta,false
3007,31,Minas Gerais,MG,3164506,São Sebastião do Maranhão,false
3008,31,Minas Gerais,MG,3164605,São Sebastião do Oeste,false
3009,31,Minas Gerais,MG,3164704,São Sebastião do Paraíso,false
3010,31,Minas Gerais,MG,3164803,São Sebastião do Rio Preto,false
3011,31,Minas Gerais,MG,3164902,São Sebastião do Rio Verde,false
3012,31,Minas Gerais,MG,3165008,São Tiago,false
3013,31,Minas Gerais,MG,3165107,São Tomás de Aquino,false
3014,31,Minas Gerais,MG,3165206,São Thomé das Letras,false
3015,31,Minas Gerais,MG,3165305,São Vicente de Minas,false
3016,31,Minas Gerais,MG,3165404,Sapucaí-Mirim,false
3017,31,Minas Gerais,MG,3165503,Sardoá,false
3018,31,Minas Gerais,MG,3165537,Sarzedo,false
3019,31,Minas Gerais,MG,3165552,Setubinha,false
3020,31,Minas Gerais,MG,3165560,Sem-Peixe,false
3021,31,Minas Gerais,MG,3165578,Senador Amaral,false
3022,31,Minas Gerais,MG,3165602,Senador Cortes,false
3023,31,Minas Gerais,MG,3165701,Senador Firmino,false
3024,31,Minas Gerais,MG,3165800,Senador José Bento,false
3025,31,Minas Gerais,MG,3165909,Senador Modestino Gonçalves,false
3026,31,Minas Gerais,MG,3166006,Senhora de Oliveira,false
3027,31,Minas Gerais,MG,3166105,Senhora do Porto,false
3028,31,Minas Gerais,MG,3166204,Senhora dos Remédios,false
3029,31,Minas Gerais,MG,3166303,Sericita,false
3030,31,Minas Gerais,MG,3166402,Seritinga,false
3031,31,Minas Gerais,MG,3166501,Serra Azul de Minas,false
3032,31,Minas Gerais,MG,3166600,Serra da Saudade,false
3033,31,Minas Gerais,MG,3166709,Serra dos Aimorés,false
3034,31,Minas Gerais,MG,3166808,Serra do Salitre,false
3035,31,Minas Gerais,MG,3166907,Serrania,false
3036,31,Minas Gerais,MG,3166956,Serranópolis de Minas,false
